tournament_year,match_date,stage,home_team_name,away_team_name,home_team_norm,away_team_norm,home_score,away_score,stadium_name,city,referee_name,attendance,home_manager_name,away_manager_name,tournament_id,match_id,home_team_id,away_team_id,stadium_id,referee_id,home_manager_id,away_manager_id,result,target
1950,1950-06-29,Group stage,Spain,Chile,spain,chile,2,0,"Maracanï¿½ - Estï¿½dio Jornalista Mï¿½rio Filho, Rio De Janeiro",Brazil,Alberto Malcher,19790,Guillermo Eizaguirre,Arturo Bucciardi,wc_1950,match_b941645d85b3,team_1747d4b2dd4b,team_fd317045cbdc,stadium_09fc03af58ca,referee_371282f14c3c,manager_ab5ebaeb0f89,manager_529fcf57d6f7,home_win,0
1950,1950-07-01,Group stage,Brazil,Yugoslavia,brazil,yugoslavia,2,0,"Maracanï¿½ - Estï¿½dio Jornalista Mï¿½rio Filho, Rio De Janeiro",Brazil,Benjamin Griffiths,142429,Flavio Costa,Milorad Arsenijevic,wc_1950,match_d40637a0a05a,team_6e5fa4d9c48c,team_950ebd5e5210,stadium_09fc03af58ca,referee_40b3a0bb2e28,manager_7e04271e5701,manager_8612777446ca,home_win,0
1950,1950-07-02,Group stage,Italy,Paraguay,italy,paraguay,2,0,"Pacaembu, Sao Paulo",Brazil,Arthur Ellis,25811,Ferruccio Novo,Manuel Fleitas Solich,wc_1950,match_1e43b6add829,team_bab4ac375ada,team_3bafbfd8bf5e,stadium_5190bbd27fc4,referee_17be0a1def6b,manager_57a5cbf7bf6b,manager_f63072b8654e,home_win,0
1950,1950-07-02,Group stage,Uruguay,Bolivia,uruguay,bolivia,8,0,"Independencia, Belo Horizonte",Brazil,George Reader,5284,Juan Lopez,Mario Pretto,wc_1950,match_84578f208f9d,team_9142ac5b229c,team_76781be1c79d,stadium_f21c01d7cdcb,referee_2a6bcb89330d,manager_228e3af41fa0,manager_3a62482d80fb,home_win,0
1950,1950-07-02,Group stage,Chile,United States,chile,united states,5,2,"Ilha do Retiro, Recife",Brazil,Mario Gardelli,8501,Arturo Bucciardi,Bill Jeffrey,wc_1950,match_969103965da8,team_fd317045cbdc,team_152649df347e,stadium_2d3677f29721,referee_47c1e1081770,manager_529fcf57d6f7,manager_3e8c0be97c99,home_win,0
1950,1950-07-02,Group stage,Spain,England,spain,england,1,0,"Maracanï¿½ - Estï¿½dio Jornalista Mï¿½rio Filho, Rio De Janeiro",Brazil,Giovanni Galeati,74462,Guillermo Eizaguirre,Walter Winterbottom,wc_1950,match_db17a38f6890,team_1747d4b2dd4b,team_f48861ca24e2,stadium_09fc03af58ca,referee_c451deaab919,manager_ab5ebaeb0f89,manager_ca61bffe8513,home_win,0
1950,1950-07-02,Group stage,Switzerland,Mexico,switzerland,mexico,2,1,"Eucaliptos, Porto Alegre",Brazil,Ivan Eklind,3580,Franco Andreoli,Octavio Vial,wc_1950,match_e011fbf1a5a2,team_0d9c575f4f02,team_4edfc924721a,stadium_76765b6451ae,referee_6b8d4b9bbfb3,manager_8ed36b471009,manager_b9f656186348,home_win,0
1950,1950-07-09,Final stage,Uruguay,Spain,uruguay,spain,2,2,"Pacaembu, Sao Paulo",Brazil,Benjamin Griffiths,44802,Juan Lopez,Guillermo Eizaguirre,wc_1950,match_77bb43aeb27f,team_9142ac5b229c,team_1747d4b2dd4b,stadium_5190bbd27fc4,referee_40b3a0bb2e28,manager_228e3af41fa0,manager_ab5ebaeb0f89,draw,1
1950,1950-07-09,Final stage,Brazil,Sweden,brazil,sweden,7,1,"Maracanï¿½ - Estï¿½dio Jornalista Mï¿½rio Filho, Rio De Janeiro",Brazil,Arthur Ellis,138886,Flavio Costa,George Raynor,wc_1950,match_d627928b17e9,team_6e5fa4d9c48c,team_88e52ee42fd0,stadium_09fc03af58ca,referee_17be0a1def6b,manager_7e04271e5701,manager_76b3cec39f71,home_win,0
1950,1950-07-13,Final stage,Brazil,Spain,brazil,spain,6,1,"Maracanï¿½ - Estï¿½dio Jornalista Mï¿½rio Filho, Rio De Janeiro",Brazil,Reginald Leafe,152772,Flavio Costa,Guillermo Eizaguirre,wc_1950,match_38d32390d087,team_6e5fa4d9c48c,team_1747d4b2dd4b,stadium_09fc03af58ca,referee_30f5bafa26c8,manager_7e04271e5701,manager_ab5ebaeb0f89,home_win,0
1950,1950-07-13,Final stage,Uruguay,Sweden,uruguay,sweden,3,2,"Pacaembu, Sao Paulo",Brazil,Giovanni Galeati,7987,Juan Lopez,George Raynor,wc_1950,match_71098af2a69b,team_9142ac5b229c,team_88e52ee42fd0,stadium_5190bbd27fc4,referee_c451deaab919,manager_228e3af41fa0,manager_76b3cec39f71,home_win,0
1950,1950-07-16,Final stage,Uruguay,Brazil,uruguay,brazil,2,1,"Maracanï¿½ - Estï¿½dio Jornalista Mï¿½rio Filho, Rio De Janeiro",Brazil,George Reader,173850,Juan Lopez,Flavio Costa,wc_1950,match_71506add1ffe,team_9142ac5b229c,team_6e5fa4d9c48c,stadium_09fc03af58ca,referee_2a6bcb89330d,manager_228e3af41fa0,manager_7e04271e5701,home_win,0
1950,1950-07-16,Final stage,Sweden,Spain,sweden,spain,3,1,"Pacaembu, Sao Paulo",Brazil,Karel Van Der Meer,11227,George Raynor,Guillermo Eizaguirre,wc_1950,match_b365ee434ec7,team_88e52ee42fd0,team_1747d4b2dd4b,stadium_5190bbd27fc4,referee_f26a96f30b0d,manager_76b3cec39f71,manager_ab5ebaeb0f89,home_win,0
1954,1954-06-16,Group stage,Austria,Scotland,austria,scotland,1,0,"Hardturm, Zurich",Switzerland,Laurent Franken,25000,Walter Nausch,Andy Battie,wc_1954,match_2d026882269c,team_6cd0c266688a,team_b0ce0b49f97d,stadium_d88cd85844ea,referee_784d99386f88,manager_e74f2f229f04,manager_2a5d8f427fb8,home_win,0
1954,1954-06-16,Group stage,Yugoslavia,France,yugoslavia,france,1,0,"La Pontaise, Lausanne",Switzerland,Benjamin Griffiths,16000,Aleksandar Tirnanic,Pierre Pibarot,wc_1954,match_2e3b1232fe92,team_950ebd5e5210,team_e165d4f2174b,stadium_f0ae63583870,referee_40b3a0bb2e28,manager_8c758a378ac4,manager_246c41cbed1c,home_win,0
1954,1954-06-16,Group stage,Brazil,Mexico,brazil,mexico,5,0,"Charmilles, Geneva",Switzerland,Paul Wyssling,13470,Zeze Moreira,Antonio Lopez,wc_1954,match_7fbea762b993,team_6e5fa4d9c48c,team_4edfc924721a,stadium_abfb2cfd1273,referee_e534dac64db7,manager_31ba1f7c0867,manager_92461f2f2e60,home_win,0
1954,1954-06-16,Group stage,Uruguay,Czechoslovakia,uruguay,czechoslovakia,2,0,"Wankdorf Stadium, Berne",Switzerland,Arthur Ellis,20500,Juan Lopez,Oldrich Nejedly,wc_1954,match_9e0efaa77d92,team_9142ac5b229c,team_43c05d43f993,stadium_e3c9587dc3d6,referee_17be0a1def6b,manager_228e3af41fa0,manager_4929dba4b07c,home_win,0
1954,1954-06-17,Group stage,England,Belgium,england,belgium,4,4,"St. Jakob, Basel",Switzerland,Emil Schmetzer,14000,Walter Winterbottom,Doug Livingstone,wc_1954,match_06040fc623b6,team_f48861ca24e2,team_73fa01094ea6,stadium_52298925136c,referee_7742165781da,manager_ca61bffe8513,manager_bc8e1e47f1bb,draw,1
1954,1954-06-17,Group stage,Switzerland,Italy,switzerland,italy,2,1,"La Pontaise, Lausanne",Switzerland,Mario Viana,43000,Karl Rappan,Lajos Czeizler,wc_1954,match_31692c93b221,team_0d9c575f4f02,team_bab4ac375ada,stadium_f0ae63583870,referee_46f15e43e388,manager_9cd122c8aa39,manager_54ebae16c66c,home_win,0
1954,1954-06-17,Group stage,Hungary,Korea Republic,hungary,south korea,9,0,"Hardturm, Zurich",Switzerland,Raymond Vincenti,13000,Gusztav Sebes,Yong Shik Kim,wc_1954,match_9503a578c132,team_3b4bbcb74728,team_3c6cfbc2415a,stadium_d88cd85844ea,referee_54609aa464e8,manager_bb238365cfad,manager_bdf2865173f1,home_win,0
1954,1954-06-17,Group stage,Germany,Türkiye,germany,türkiye,4,1,"Wankdorf Stadium, Berne",Switzerland,Jose Da Costa Vieira,28000,Sepp Herberger,Sandro Puppo,wc_1954,match_e5c1d021aea5,team_28ef36b35ae8,team_bb3db6b18c5c,stadium_e3c9587dc3d6,referee_87aec1e173f3,manager_8fa231841930,manager_34f0904de952,home_win,0
1954,1954-06-19,Group stage,Brazil,Yugoslavia,brazil,yugoslavia,1,1,"La Pontaise, Lausanne",Switzerland,Charlie Faultless,24637,Zeze Moreira,Aleksandar Tirnanic,wc_1954,match_0137ed4d2bf0,team_6e5fa4d9c48c,team_950ebd5e5210,stadium_f0ae63583870,referee_34378bcb3b21,manager_31ba1f7c0867,manager_8c758a378ac4,draw,1
1954,1954-06-19,Group stage,France,Mexico,france,mexico,3,2,"Charmilles, Geneva",Switzerland,Manuel Asensi,19000,Pierre Pibarot,Antonio Lopez,wc_1954,match_388218307dcf,team_e165d4f2174b,team_4edfc924721a,stadium_abfb2cfd1273,referee_785d9f8ab346,manager_246c41cbed1c,manager_92461f2f2e60,home_win,0
1954,1954-06-19,Group stage,Uruguay,Scotland,uruguay,scotland,7,0,"St. Jakob, Basel",Switzerland,Vincenzo Orlandini,34000,Juan Lopez,Andy Battie,wc_1954,match_d6406087e4e6,team_9142ac5b229c,team_b0ce0b49f97d,stadium_52298925136c,referee_669e086ba458,manager_228e3af41fa0,manager_2a5d8f427fb8,home_win,0
1954,1954-06-19,Group stage,Austria,Czechoslovakia,austria,czechoslovakia,5,0,"Hardturm, Zurich",Switzerland,Vasa Stefanovic,26000,Walter Nausch,Josef Cejp,wc_1954,match_f3a4788aa428,team_6cd0c266688a,team_43c05d43f993,stadium_d88cd85844ea,referee_8564b5c77dc9,manager_e74f2f229f04,manager_74af160eb59f,home_win,0
1954,1954-06-20,Group stage,Italy,Belgium,italy,belgium,4,1,"Comunale di Cornaredo, Lugano",Switzerland,Carl Steiner,24000,Lajos Czeizler,Doug Livingstone,wc_1954,match_2860c11c6651,team_bab4ac375ada,team_73fa01094ea6,stadium_2ddb013cdd68,referee_d9c59c7fb05f,manager_54ebae16c66c,manager_bc8e1e47f1bb,home_win,0
1954,1954-06-20,Group stage,Türkiye,Korea Republic,türkiye,south korea,7,0,"Charmilles, Geneva",Switzerland,Esteban Marino,4000,Sandro Puppo,Yong Shik Kim,wc_1954,match_31e72e118c79,team_bb3db6b18c5c,team_3c6cfbc2415a,stadium_abfb2cfd1273,referee_cb382baad8c6,manager_34f0904de952,manager_bdf2865173f1,home_win,0
1954,1954-06-20,Group stage,Switzerland,England,switzerland,england,0,2,"Wankdorf Stadium, Berne",Switzerland,Istvan Zsolt,43500,Karl Rappan,Walter Winterbottom,wc_1954,match_45fea1650c27,team_0d9c575f4f02,team_f48861ca24e2,stadium_e3c9587dc3d6,referee_9b85801f1a3d,manager_9cd122c8aa39,manager_ca61bffe8513,away_win,2
1954,1954-06-20,Group stage,Hungary,Germany,hungary,germany,8,3,"St. Jakob, Basel",Switzerland,William Ling,56000,Gusztav Sebes,Sepp Herberger,wc_1954,match_7035575dd0c7,team_3b4bbcb74728,team_28ef36b35ae8,stadium_52298925136c,referee_2495ad624a28,manager_bb238365cfad,manager_8fa231841930,home_win,0
1954,1954-06-23,Group stage play-off,Switzerland,Italy,switzerland,italy,4,1,"St. Jakob, Basel",Switzerland,Benjamin Griffiths,30000,Karl Rappan,Lajos Czeizler,wc_1954,match_5de3537aef76,team_0d9c575f4f02,team_bab4ac375ada,stadium_52298925136c,referee_40b3a0bb2e28,manager_9cd122c8aa39,manager_54ebae16c66c,home_win,0
1954,1954-06-23,Group stage play-off,Germany,Türkiye,germany,türkiye,7,2,"Hardturm, Zurich",Switzerland,Raymond Vincenti,17000,Sepp Herberger,Sandro Puppo,wc_1954,match_9d0274a08eb6,team_28ef36b35ae8,team_bb3db6b18c5c,stadium_d88cd85844ea,referee_54609aa464e8,manager_8fa231841930,manager_34f0904de952,home_win,0
1954,1954-06-26,Quarter-finals,Switzerland,Austria,switzerland,austria,5,7,"La Pontaise, Lausanne",Switzerland,Charlie Faultless,35000,Karl Rappan,Walter Nausch,wc_1954,match_340da73f7867,team_0d9c575f4f02,team_6cd0c266688a,stadium_f0ae63583870,referee_34378bcb3b21,manager_9cd122c8aa39,manager_e74f2f229f04,away_win,2
1954,1954-06-26,Quarter-finals,Uruguay,England,uruguay,england,4,2,"St. Jakob, Basel",Switzerland,Carl Steiner,28000,Juan Lopez,Walter Winterbottom,wc_1954,match_7ad337434282,team_9142ac5b229c,team_f48861ca24e2,stadium_52298925136c,referee_d9c59c7fb05f,manager_228e3af41fa0,manager_ca61bffe8513,home_win,0
1954,1954-06-27,Quarter-finals,Hungary,Brazil,hungary,brazil,4,2,"Wankdorf Stadium, Berne",Switzerland,Arthur Ellis,40000,Gusztav Sebes,Zeze Moreira,wc_1954,match_89ce65786f51,team_3b4bbcb74728,team_6e5fa4d9c48c,stadium_e3c9587dc3d6,referee_17be0a1def6b,manager_bb238365cfad,manager_31ba1f7c0867,home_win,0
1954,1954-06-27,Quarter-finals,Germany,Yugoslavia,germany,yugoslavia,2,0,"Charmilles, Geneva",Switzerland,Istvan Zsolt,17000,Sepp Herberger,Aleksandar Tirnanic,wc_1954,match_c7d7151927a9,team_28ef36b35ae8,team_950ebd5e5210,stadium_abfb2cfd1273,referee_9b85801f1a3d,manager_8fa231841930,manager_8c758a378ac4,home_win,0
1954,1954-06-30,Semi-finals,Hungary,Uruguay,hungary,uruguay,4,2,"La Pontaise, Lausanne",Switzerland,Benjamin Griffiths,45000,Gusztav Sebes,Juan Lopez,wc_1954,match_a38f5391cfb4,team_3b4bbcb74728,team_9142ac5b229c,stadium_f0ae63583870,referee_40b3a0bb2e28,manager_bb238365cfad,manager_228e3af41fa0,home_win,0
1954,1954-06-30,Semi-finals,Germany,Austria,germany,austria,6,1,"St. Jakob, Basel",Switzerland,Vincenzo Orlandini,58000,Sepp Herberger,Walter Nausch,wc_1954,match_a91ffc7eef2c,team_28ef36b35ae8,team_6cd0c266688a,stadium_52298925136c,referee_669e086ba458,manager_8fa231841930,manager_e74f2f229f04,home_win,0
1954,1954-07-03,Third-place match,Austria,Uruguay,austria,uruguay,3,1,"Hardturm, Zurich",Switzerland,Paul Wyssling,32000,Walter Nausch,Juan Lopez,wc_1954,match_686185298950,team_6cd0c266688a,team_9142ac5b229c,stadium_d88cd85844ea,referee_e534dac64db7,manager_e74f2f229f04,manager_228e3af41fa0,home_win,0
1954,1954-07-04,Final,Germany,Hungary,germany,hungary,3,2,"Wankdorf Stadium, Berne",Switzerland,William Ling,62500,Sepp Herberger,Gusztav Sebes,wc_1954,match_05a15cc59a21,team_28ef36b35ae8,team_3b4bbcb74728,stadium_e3c9587dc3d6,referee_2495ad624a28,manager_8fa231841930,manager_bb238365cfad,home_win,0
1958,1958-06-08,Group stage,Hungary,Wales,hungary,wales,1,1,"Jarnvallen, Sandviken",Sweden,Jose Maria Codesal,15343,Lajos Baroti,James Murphy,wc_1958,match_0fb988dd5495,team_3b4bbcb74728,team_eea7530d166b,stadium_5a13f1713ac5,referee_cfe1d5ba51a6,manager_b241006d5d31,manager_7195a127307f,draw,1
1958,1958-06-08,Group stage,Soviet Union,England,soviet union,england,2,2,"Nya Ullevi, Gothenburg",Sweden,Istvan Zsolt,49348,Gavril Kachalin,Walter Winterbottom,wc_1958,match_2d33c87634b0,team_e762c470514b,team_f48861ca24e2,stadium_418383da8ab4,referee_9b85801f1a3d,manager_f4e1c3289baa,manager_ca61bffe8513,draw,1
1958,1958-06-08,Group stage,Northern Ireland,Czechoslovakia,northern ireland,czechoslovakia,1,0,"Orjans Vall, Halmstad",Sweden,Fritz Seipelt,10647,Peter Doherty,Karel Kolsky,wc_1958,match_42221d429458,team_35380523e7c0,team_43c05d43f993,stadium_de04ce706a2d,referee_7c0cc8664710,manager_092456effb4d,manager_1b4aa3053652,home_win,0
1958,1958-06-08,Group stage,France,Paraguay,france,paraguay,7,3,"Idrottsparken, Norrkï¿½Ping",Sweden,Juan Gardeazabal,16518,Albert Batteaux,Aurelio Gonzalez,wc_1958,match_66baa885f497,team_e165d4f2174b,team_3bafbfd8bf5e,stadium_035b632fc9ea,referee_a275d93c6014,manager_dc0e5231d0ef,manager_d1db809f8e5b,home_win,0
1958,1958-06-08,Group stage,Brazil,Austria,brazil,austria,3,0,"Rimnersvallen, Udevalla",Sweden,Maurice Guigue,17788,Vicente Feola,Josef Argauer,wc_1958,match_848d674ef813,team_6e5fa4d9c48c,team_6cd0c266688a,stadium_33f7cf9d7e26,referee_3b261c41bf66,manager_37c6275cb25f,manager_86ebdff6b6b2,home_win,0
1958,1958-06-08,Group stage,Sweden,Mexico,sweden,mexico,3,0,"Rasunda Stadium, Solna",Sweden,Nikolaj Latychev,34107,George Raynor,Antonio Lopez,wc_1958,match_87406cf298e8,team_88e52ee42fd0,team_4edfc924721a,stadium_f93928ab8943,referee_5b0b0fcbcae9,manager_76b3cec39f71,manager_92461f2f2e60,home_win,0
1958,1958-06-08,Group stage,Argentina,West Germany,argentina,west germany,1,3,"Malmo Stadion, Malmï¿½",Sweden,Reginald Leafe,31156,Guillermo Stabile,Sepp Herberger,wc_1958,match_dbfac54edd0b,team_2a52adc7b1da,team_79efb284d3e2,stadium_03fe4da19a3d,referee_30f5bafa26c8,manager_26d2da339a0d,manager_8fa231841930,away_win,2
1958,1958-06-08,Group stage,Yugoslavia,Scotland,yugoslavia,scotland,1,1,"Arosvallen, Vasteras",Sweden,Paul Wyssling,9591,Aleksandar Tirnanic,Dawson Walker,wc_1958,match_f7727d2e9856,team_950ebd5e5210,team_b0ce0b49f97d,stadium_7b21ffec987e,referee_e534dac64db7,manager_8c758a378ac4,manager_9b40fa9fb852,draw,1
1958,1958-06-11,Group stage,Paraguay,Scotland,paraguay,scotland,3,2,"Idrottsparken, Norrkï¿½Ping",Sweden,Vincenzo Orlandini,11665,Aurelio Gonzalez,Dawson Walker,wc_1958,match_21f5d02bf944,team_3bafbfd8bf5e,team_b0ce0b49f97d,stadium_035b632fc9ea,referee_669e086ba458,manager_d1db809f8e5b,manager_9b40fa9fb852,home_win,0
1958,1958-06-11,Group stage,Mexico,Wales,mexico,wales,1,1,"Rasunda Stadium, Solna",Sweden,Leo Lemesic,15150,Antonio Lopez,James Murphy,wc_1958,match_3c1bd46961f1,team_4edfc924721a,team_eea7530d166b,stadium_f93928ab8943,referee_6f1047f53204,manager_92461f2f2e60,manager_7195a127307f,draw,1
1958,1958-06-11,Group stage,Brazil,England,brazil,england,0,0,"Nya Ullevi, Gothenburg",Sweden,Albert Dusch,40895,Vicente Feola,Walter Winterbottom,wc_1958,match_4eb6b9d7475b,team_6e5fa4d9c48c,team_f48861ca24e2,stadium_418383da8ab4,referee_167505c43487,manager_37c6275cb25f,manager_ca61bffe8513,draw,1
1958,1958-06-11,Group stage,Soviet Union,Austria,soviet union,austria,2,0,"Ryavallen, Boras",Sweden,Carl Frederik Jorgensen,21239,Gavril Kachalin,Josef Argauer,wc_1958,match_a2d891e75c6c,team_e762c470514b,team_6cd0c266688a,stadium_bf4d609fcb77,referee_cfa7b709c497,manager_f4e1c3289baa,manager_86ebdff6b6b2,home_win,0
1958,1958-06-11,Group stage,Yugoslavia,France,yugoslavia,france,3,2,"Arosvallen, Vasteras",Sweden,Benjamin Griffiths,12217,Aleksandar Tirnanic,Albert Batteaux,wc_1958,match_b2e3aebab4c0,team_950ebd5e5210,team_e165d4f2174b,stadium_7b21ffec987e,referee_40b3a0bb2e28,manager_8c758a378ac4,manager_dc0e5231d0ef,home_win,0
1958,1958-06-11,Group stage,Argentina,Northern Ireland,argentina,northern ireland,3,1,"Orjans Vall, Halmstad",Sweden,Sten Ahlner,14174,Guillermo Stabile,Peter Doherty,wc_1958,match_b2f029d9c5d5,team_2a52adc7b1da,team_35380523e7c0,stadium_de04ce706a2d,referee_2c0650f2a767,manager_26d2da339a0d,manager_092456effb4d,home_win,0
1958,1958-06-11,Group stage,West Germany,Czechoslovakia,west germany,czechoslovakia,2,2,"Olympia Stadium, Helsingborg",Sweden,Arthur Ellis,25000,Sepp Herberger,Karel Kolsky,wc_1958,match_d5c462a3a51a,team_79efb284d3e2,team_43c05d43f993,stadium_6005944eeae0,referee_17be0a1def6b,manager_8fa231841930,manager_1b4aa3053652,draw,1
1958,1958-06-12,Group stage,Sweden,Hungary,sweden,hungary,2,1,"Rasunda Stadium, Solna",Sweden,Jack Mowat,38850,George Raynor,Lajos Baroti,wc_1958,match_492d4101a9f2,team_88e52ee42fd0,team_3b4bbcb74728,stadium_f93928ab8943,referee_8493b120ee05,manager_76b3cec39f71,manager_b241006d5d31,home_win,0
1958,1958-06-15,Group stage,France,Scotland,france,scotland,2,1,"Eyravallen, Orebro",Sweden,Juan Brozzi,13554,Albert Batteaux,Dawson Walker,wc_1958,match_21489d4c0525,team_e165d4f2174b,team_b0ce0b49f97d,stadium_046e481a5332,referee_919d6bc034a6,manager_dc0e5231d0ef,manager_9b40fa9fb852,home_win,0
1958,1958-06-15,Group stage,Sweden,Wales,sweden,wales,0,0,"Rasunda Stadium, Solna",Sweden,Lucien Van Nuffel,30287,George Raynor,James Murphy,wc_1958,match_36dbf856d72e,team_88e52ee42fd0,team_eea7530d166b,stadium_f93928ab8943,referee_8aad4e67778d,manager_76b3cec39f71,manager_7195a127307f,draw,1
1958,1958-06-15,Group stage,West Germany,Northern Ireland,west germany,northern ireland,2,2,"Malmo Stadion, Malmï¿½",Sweden,Joaquim Fernandes Campos,21990,Sepp Herberger,Peter Doherty,wc_1958,match_3b80d01fa032,team_79efb284d3e2,team_35380523e7c0,stadium_03fe4da19a3d,referee_03d80b4dbc23,manager_8fa231841930,manager_092456effb4d,draw,1
1958,1958-06-15,Group stage,England,Austria,england,austria,2,2,"Ryavallen, Boras",Sweden,Jan Bronkhorst,15872,Walter Winterbottom,Josef Argauer,wc_1958,match_5a5768319a98,team_f48861ca24e2,team_6cd0c266688a,stadium_bf4d609fcb77,referee_d9d26d824620,manager_ca61bffe8513,manager_86ebdff6b6b2,draw,1
1958,1958-06-15,Group stage,Brazil,Soviet Union,brazil,soviet union,2,0,"Nya Ullevi, Gothenburg",Sweden,Maurice Guigue,50928,Vicente Feola,Gavril Kachalin,wc_1958,match_b10119b05c29,team_6e5fa4d9c48c,team_e762c470514b,stadium_418383da8ab4,referee_3b261c41bf66,manager_37c6275cb25f,manager_f4e1c3289baa,home_win,0
1958,1958-06-15,Group stage,Czechoslovakia,Argentina,czechoslovakia,argentina,6,1,"Olympia Stadium, Helsingborg",Sweden,Arthur Ellis,16418,Karel Kolsky,Guillermo Stabile,wc_1958,match_c13ad626052b,team_43c05d43f993,team_2a52adc7b1da,stadium_6005944eeae0,referee_17be0a1def6b,manager_1b4aa3053652,manager_26d2da339a0d,home_win,0
1958,1958-06-15,Group stage,Paraguay,Yugoslavia,paraguay,yugoslavia,3,3,"Tunavallen, Eskilstuna",Sweden,Martin Macko,13103,Aurelio Gonzalez,Aleksandar Tirnanic,wc_1958,match_fa4fb3ee03ee,team_3bafbfd8bf5e,team_950ebd5e5210,stadium_275ff620559c,referee_6ef74e20f9a8,manager_d1db809f8e5b,manager_8c758a378ac4,draw,1
1958,1958-06-15,Group stage,Hungary,Mexico,hungary,mexico,4,0,"Jarnvallen, Sandviken",Sweden,Arne Eriksson,13300,Lajos Baroti,Antonio Lopez,wc_1958,match_fc44ab489345,team_3b4bbcb74728,team_4edfc924721a,stadium_5a13f1713ac5,referee_5e8e97ec7a44,manager_b241006d5d31,manager_92461f2f2e60,home_win,0
1958,1958-06-17,Group stage play-off,Soviet Union,England,soviet union,england,1,0,"Nya Ullevi, Gothenburg",Sweden,Albert Dusch,23182,Gavril Kachalin,Walter Winterbottom,wc_1958,match_682a0089244c,team_e762c470514b,team_f48861ca24e2,stadium_418383da8ab4,referee_167505c43487,manager_f4e1c3289baa,manager_ca61bffe8513,home_win,0
1958,1958-06-17,Group stage play-off,Northern Ireland,Czechoslovakia,northern ireland,czechoslovakia,2,1,"Malmo Stadion, Malmï¿½",Sweden,Maurice Guigue,6196,Peter Doherty,Karel Kolsky,wc_1958,match_6f83ad166b6c,team_35380523e7c0,team_43c05d43f993,stadium_03fe4da19a3d,referee_3b261c41bf66,manager_092456effb4d,manager_1b4aa3053652,home_win,0
1958,1958-06-17,Group stage play-off,Wales,Hungary,wales,hungary,2,1,"Rasunda Stadium, Solna",Sweden,Nikolaj Latychev,2823,James Murphy,Lajos Baroti,wc_1958,match_d231458e3954,team_eea7530d166b,team_3b4bbcb74728,stadium_f93928ab8943,referee_5b0b0fcbcae9,manager_7195a127307f,manager_b241006d5d31,home_win,0
1958,1958-06-19,Quarter-finals,Sweden,Soviet Union,sweden,soviet union,2,0,"Rasunda Stadium, Solna",Sweden,Reginald Leafe,31900,George Raynor,Gavril Kachalin,wc_1958,match_4f9f318a684d,team_88e52ee42fd0,team_e762c470514b,stadium_f93928ab8943,referee_30f5bafa26c8,manager_76b3cec39f71,manager_f4e1c3289baa,home_win,0
1958,1958-06-19,Quarter-finals,France,Northern Ireland,france,northern ireland,4,0,"Idrottsparken, Norrkï¿½Ping",Sweden,Juan Gardeazabal,11800,Albert Batteaux,Peter Doherty,wc_1958,match_a76acaf86a05,team_e165d4f2174b,team_35380523e7c0,stadium_035b632fc9ea,referee_a275d93c6014,manager_dc0e5231d0ef,manager_092456effb4d,home_win,0
1958,1958-06-19,Quarter-finals,Brazil,Wales,brazil,wales,1,0,"Nya Ullevi, Gothenburg",Sweden,Fritz Seipelt,25923,Vicente Feola,James Murphy,wc_1958,match_acb2c81c1fd7,team_6e5fa4d9c48c,team_eea7530d166b,stadium_418383da8ab4,referee_7c0cc8664710,manager_37c6275cb25f,manager_7195a127307f,home_win,0
1958,1958-06-19,Quarter-finals,West Germany,Yugoslavia,west germany,yugoslavia,1,0,"Malmo Stadion, Malmï¿½",Sweden,Paul Wyssling,20055,Sepp Herberger,Aleksandar Tirnanic,wc_1958,match_fad54625eacb,team_79efb284d3e2,team_950ebd5e5210,stadium_03fe4da19a3d,referee_e534dac64db7,manager_8fa231841930,manager_8c758a378ac4,home_win,0
1958,1958-06-24,Semi-finals,Sweden,West Germany,sweden,west germany,3,1,"Nya Ullevi, Gothenburg",Sweden,Istvan Zsolt,49471,George Raynor,Sepp Herberger,wc_1958,match_e05ba45f823e,team_88e52ee42fd0,team_79efb284d3e2,stadium_418383da8ab4,referee_9b85801f1a3d,manager_76b3cec39f71,manager_8fa231841930,home_win,0
1958,1958-06-24,Semi-finals,Brazil,France,brazil,france,5,2,"Rasunda Stadium, Solna",Sweden,Benjamin Griffiths,27100,Vicente Feola,Albert Batteaux,wc_1958,match_e9f8eb8da594,team_6e5fa4d9c48c,team_e165d4f2174b,stadium_f93928ab8943,referee_40b3a0bb2e28,manager_37c6275cb25f,manager_dc0e5231d0ef,home_win,0
1958,1958-06-28,Third-place match,France,West Germany,france,west germany,6,3,"Nya Ullevi, Gothenburg",Sweden,Juan Brozzi,32483,Albert Batteaux,Sepp Herberger,wc_1958,match_0c653323394d,team_e165d4f2174b,team_79efb284d3e2,stadium_418383da8ab4,referee_919d6bc034a6,manager_dc0e5231d0ef,manager_8fa231841930,home_win,0
1958,1958-06-29,Final,Brazil,Sweden,brazil,sweden,5,2,"Rasunda Stadium, Solna",Sweden,Maurice Guigue,49737,Vicente Feola,George Raynor,wc_1958,match_6c6467fa4a50,team_6e5fa4d9c48c,team_88e52ee42fd0,stadium_f93928ab8943,referee_3b261c41bf66,manager_37c6275cb25f,manager_76b3cec39f71,home_win,0
